id,equipment_id,scheduled_date,completed_date,maintenance_type,description,parts_replaced,cost,technician_name,predicted_failure_component,ml_confidence_score,downtime_hours,is_completed,created_at
6df51b9d-92cf-4ee7-860d-1e6709941ed0,34a02f6c-83c5-4f49-9d62-0761c17e248e,2026-01-17,2026-01-21,scheduled,Scheduled maintenance: filters service,"[""belts"", ""hydraulic_system"", ""tracks/tires""]",1482.66,Christopher Reeves,,,7.6,True,2026-01-10
ad0e5b54-9d47-4d43-b655-97d45ef53758,ba5033b1-3a46-463d-b0a5-c4d5b24a7271,2024-11-09,2024-11-10,scheduled,Scheduled maintenance: hydraulic_system service,"[""belts""]",293.73,Eric Cross,,,22.3,True,2024-10-29
3b83d0eb-9f2d-4b15-aaca-3e0c83026033,c896ecf9-b9f5-46c4-9996-3f1f554699d7,2024-12-31,2024-12-31,predictive,Predictive maintenance: bucket service,"[""filters"", ""hydraulic_system"", ""transmission""]",772.02,Logan Wood,engine,0.899,7.9,True,2024-12-19
47fa7e78-7d87-4fa4-abdd-74e17b36593f,ef9e32e5-45c6-4ec4-8093-3ffe87580117,2026-07-21,2026-07-26,scheduled,Scheduled maintenance: hydraulic_system service,[],151.33,Brooke Marshall,,,3.4,True,2026-07-20
71fc7d04-1f26-41ee-b486-dbf2a79d4780,c896ecf9-b9f5-46c4-9996-3f1f554699d7,2025-03-25,2025-03-26,inspection,Inspection maintenance: belts service,"[""tracks/tires""]",1700.06,Angela Brady,,,3.6,True,2025-03-14
dc49565d-ffc3-4a1e-92ef-c7706f168fc2,34f67dd0-61c6-4994-8301-feea4be369f0,2026-06-05,2026-06-10,scheduled,Scheduled maintenance: belts service,"[""filters"", ""hydraulic_system"", ""bucket""]",314.44,Joel Bauer,,,7.3,True,2026-05-31
a3f6bc5d-c35f-4951-9eb1-caf6cb18a86f,c812760e-d5e9-4fb4-a694-5cba6278a560,2026-07-17,2026-07-19,scheduled,Scheduled maintenance: tracks/tires service,"[""engine"", ""bucket"", ""electrical""]",490.55,Vickie Green,,,13.7,True,2026-07-10
c229a276-cf31-477b-a768-b9f1ae8c6b19,6362aa13-f90b-43d0-8f04-4e1394a1b586,2026-01-26,2026-01-30,scheduled,Scheduled maintenance: bucket service,[],106.12,Gabriel Williams,,,20.2,True,2026-01-24
5827dada-ec03-4501-a7d4-ffacd0401db3,6bb78ee8-3ddc-48f2-84a1-18a349930a02,2025-08-08,2025-08-08,inspection,Inspection maintenance: filters service,"[""filters""]",286.01,Francisco Mora,,,26.7,True,2025-07-27
1c9c3b56-a4e1-42c6-8bc6-10422f5c3d45,9266e553-423b-4eb2-b73d-bb4fc3a7cb5f,2025-10-27,2025-10-31,predictive,Predictive maintenance: hydraulic_system service,"[""tracks/tires""]",194.34,Ian Castillo,boom,0.761,3.3,True,2025-10-15
e952fbd7-bce5-45c9-9e00-36785ab0bf7b,aafa3610-ebf7-48be-8799-dec94f9be309,2026-07-28,2026-08-01,predictive,Predictive maintenance: belts service,"[""belts""]",21.74,Nicole Trujillo,bucket,0.83,0.3,True,2026-07-25
0e065586-fc14-4ec5-ae22-dfe27cab6511,0abb0243-dd38-43f9-add4-d20593b6fd27,2024-09-30,2024-10-02,predictive,Predictive maintenance: bucket service,"[""transmission""]",1419.07,Eric Robertson,electrical,0.97,33.8,True,2024-09-20
8cafbb2c-5e8e-49bc-9781-7a599a2607cc,ba46cbe8-e8ea-42e3-9f36-d94f02e45d49,2024-10-11,2024-10-15,predictive,Predictive maintenance: hydraulic_system service,"[""hydraulic_system""]",1682.9,Brian Klein,hydraulic_system,0.935,13.8,True,2024-10-06
468df1d7-b1eb-4be7-b552-048508ccef0b,8fc5df89-1cd0-49c7-b4f1-4ba54367a7d8,2025-04-05,2025-04-06,predictive,Predictive maintenance: tracks/tires service,"[""belts""]",908.64,Mariah Hurst,hydraulic_system,0.952,8.2,True,2025-03-23
cc16354e-920c-4b45-a7e9-fe361d7e0278,625e3638-bb4d-4ec4-9a4a-6dc7b898370e,2025-01-26,2025-01-31,inspection,Inspection maintenance: tracks/tires service,"[""hydraulic_system"", ""transmission""]",727.53,Stephanie Maxwell,,,4.2,True,2025-01-15
683fb523-bb55-4f28-9929-084a8a5aa681,1486d85f-1ac1-481e-bff8-9ad51834093e,2026-07-16,2026-07-18,inspection,Inspection maintenance: filters service,"[""engine""]",707.69,Antonio Wang,,,4.9,True,2026-07-09
7fe5ea76-c8bb-450a-a350-48a591a9beea,1fbdaec0-ea2a-4672-aa52-3ffdb94ed007,2026-05-30,2026-05-31,scheduled,Scheduled maintenance: boom service,[],158.08,Alexandra Shaw,,,5.6,True,2026-05-18
6bda2b1d-540f-4bc7-a25e-432cb2e173af,e2ed13dd-0789-4b58-9a7f-7bd5033266be,2025-09-11,2025-09-16,predictive,Predictive maintenance: bucket service,"[""bucket""]",2496.51,Carolyn Hopkins,belts,0.764,3.0,True,2025-08-31
8347c05b-6109-4f50-9498-bf153cf8442d,901d623e-5dfd-48ad-bde2-23abf3e73b87,2025-08-15,2025-08-20,predictive,Predictive maintenance: tracks/tires service,"[""transmission"", ""bucket""]",573.57,Robert Wagner,filters,0.825,20.7,True,2025-08-06
5aaf8bbd-0052-41c4-9f30-4e9e307f8eb1,c4b2c196-1129-4ab1-afe7-10c94f191a12,2025-03-09,2025-03-11,inspection,Inspection maintenance: boom service,"[""belts""]",449.26,Chad Wood,,,11.5,True,2025-03-05
0c8d54ae-2e2e-473b-9524-29aee84d9f8d,46ac66cf-13c3-4a7b-921c-310cea822d2b,2024-10-29,2024-10-31,scheduled,Scheduled maintenance: electrical service,"[""engine""]",1092.32,Glen Baker,,,19.5,True,2024-10-15
e1bcebaf-b985-4342-b6cb-0a1e9ab52c5d,7b26b146-0b8b-4b6f-a925-7226c0054069,2026-02-26,2026-03-01,inspection,Inspection maintenance: belts service,[],19.22,Amanda Avila,,,1.0,True,2026-02-25
3d3c2fac-ab5c-4aa2-b55e-48875800f512,33ffa60c-2ebd-487f-8318-07cb7362b922,2024-12-09,2024-12-13,scheduled,Scheduled maintenance: engine service,"[""electrical"", ""tracks/tires""]",691.6,Tina Santiago,,,2.1,True,2024-12-01
535c3c3d-8298-4b48-a4af-035293cd18c1,90fa2865-4ccb-475d-9d8e-a88abca7b3f3,2025-09-08,2025-09-12,predictive,Predictive maintenance: transmission service,"[""belts"", ""tracks/tires"", ""transmission""]",460.49,Renee Henderson MD,filters,0.912,7.0,True,2025-08-30
b560c18e-6137-4b31-816e-b6dce397351e,c29204b5-14dc-46a7-8bc4-c01de4e97b63,2026-02-05,2026-02-06,emergency,Emergency maintenance: belts service,[],1.75,Jason Oneill,,,4.0,True,2026-02-03
576d5546-bae7-4521-9566-63f035a1bfd8,3388e9b7-3e8d-462f-acca-1799519b56ff,2026-03-16,2026-03-20,emergency,Emergency maintenance: hydraulic_system service,"[""filters""]",760.31,Amber Burton,,,7.7,True,2026-03-13
f7fce4b3-c95f-424e-8d76-8d7830978546,8a3d250c-6de4-4dac-a648-94e7f1907baa,2026-03-03,2026-03-07,predictive,Predictive maintenance: engine service,[],12.2,Tammie Coleman,filters,0.83,0.8,True,2026-02-28
85e9a8b5-9abb-4dae-ae62-2a882e9341d7,ec4390c1-d585-4a47-a160-207344ae5b17,2026-05-27,2026-05-30,scheduled,Scheduled maintenance: engine service,"[""hydraulic_system""]",1013.21,Jeremy Bradford,,,3.0,True,2026-05-23
e0fab62d-d2aa-4949-9a33-158ad3368988,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2025-11-15,2025-11-15,predictive,Predictive maintenance: bucket service,"[""electrical"", ""tracks/tires"", ""hydraulic_system""]",120.84,David Fuller,boom,0.906,8.3,True,2025-11-03
7a148f62-fac0-49b4-b90f-4f328f978bea,d0c23b9c-6b14-4725-a4d2-11a696255f20,2024-09-05,2024-09-05,predictive,Predictive maintenance: belts service,[],312.71,Debra Duncan,tracks/tires,0.866,10.3,True,2024-08-23
fd1be313-0150-4498-9256-95955d6be55f,d8625e97-dedf-4e3d-99e7-c89de008c037,2025-12-04,2025-12-07,inspection,Inspection maintenance: tracks/tires service,[],445.81,Charles Williams,,,20.9,True,2025-11-21
08e20c57-5d32-41af-81a1-d26a94dc04ef,e3fa5400-f5c1-40d4-ba8a-31fb7e64bb79,2026-01-21,2026-01-26,predictive,Predictive maintenance: boom service,"[""engine""]",408.88,Dr. Lauren Hanson,belts,0.756,11.7,True,2026-01-10
209e59ae-f074-4318-bd84-8be2f67ba7a0,3e3019fa-a267-4d7f-bb15-663440ce03d0,2025-12-22,2025-12-22,scheduled,Scheduled maintenance: transmission service,"[""transmission""]",255.17,Joshua Burke,,,16.8,True,2025-12-15
0a3b0be0-42e1-40eb-9b57-c87fbfd5a17d,c593ee73-0689-4d04-a699-86c34890d29b,2024-10-09,2024-10-09,inspection,Inspection maintenance: belts service,"[""belts"", ""tracks/tires""]",419.03,Austin Medina,,,1.9,True,2024-10-08
2b27a1f7-90f9-4eae-b4ca-2d957b335a50,e7e1d64b-a91e-48af-b05d-dcc0c8c14b37,2026-04-10,2026-04-10,inspection,Inspection maintenance: bucket service,"[""tracks/tires"", ""transmission"", ""hydraulic_system""]",923.8,Kelsey Rios,,,19.0,True,2026-04-05
d0b81824-7be4-4616-ab3a-77fd4e78463f,d6404735-7330-4ec0-ab86-55b0da250958,2024-08-10,2024-08-15,predictive,Predictive maintenance: transmission service,"[""electrical""]",731.58,Valerie Kelley,boom,0.943,7.8,True,2024-08-01
6a411861-9ffb-438f-b091-76d4738e96fb,8fc5df89-1cd0-49c7-b4f1-4ba54367a7d8,2024-10-26,2024-10-31,inspection,Inspection maintenance: bucket service,"[""tracks/tires"", ""electrical""]",322.5,Jason Phillips,,,1.2,True,2024-10-24
d57ff6eb-9f4a-4121-a2a7-81d93db498ee,91eb547c-4954-4ad6-a700-7fbda71130ab,2024-12-09,2024-12-09,scheduled,Scheduled maintenance: boom service,"[""bucket"", ""filters"", ""electrical""]",414.36,Shane Gonzalez,,,0.5,True,2024-12-02
8ff60739-b00a-40b5-bbef-a963bafa96f8,69404dc5-9f98-4cce-ab3e-2fa6dc6be082,2024-09-26,2024-09-27,emergency,Emergency maintenance: bucket service,"[""filters"", ""transmission"", ""electrical""]",242.76,George Schmitt,,,6.9,True,2024-09-14
4f7f895a-39b6-40bd-8d7c-0bb2c10ef9f9,64da132c-25da-4c0a-9389-d185cb4c0ecc,2026-06-16,2026-06-20,predictive,Predictive maintenance: electrical service,"[""filters""]",152.46,Shawn Foster,transmission,0.862,7.1,True,2026-06-03
95509204-8abc-40e5-9b9d-f3ef90a426d4,fe1f38ac-424c-445e-850e-eb9c6e78e4aa,2025-07-18,2025-07-23,emergency,Emergency maintenance: bucket service,"[""boom"", ""bucket""]",101.78,Heather Knox,,,1.6,True,2025-07-05
8c110d4f-b6da-49ff-a446-e0d428dd0593,25625f85-61ca-454c-8800-9442a81efa83,2026-02-24,2026-02-27,emergency,Emergency maintenance: hydraulic_system service,"[""transmission""]",432.77,Haley Martinez,,,2.4,True,2026-02-14
e7369e2e-bc54-41b6-b8df-3d057e4f5178,815d7246-1521-445a-a263-10529652cda7,2025-07-10,2025-07-14,predictive,Predictive maintenance: engine service,"[""filters""]",1850.25,Allison Mathews,filters,0.968,12.8,True,2025-07-01
427ce8e6-1a32-4f34-a18c-ab7c433ed0e4,156019e2-56eb-40f1-b489-21a0444b207d,2025-07-01,2025-07-06,emergency,Emergency maintenance: boom service,[],108.75,Juan Smith,,,2.7,True,2025-06-21
9bdc829a-ea34-437f-8a3d-1d7ab66078fc,5ef500a6-43c4-4756-8ef0-c813a2cf66cb,2026-01-03,2026-01-03,scheduled,Scheduled maintenance: bucket service,"[""bucket""]",913.73,Karina Mata,,,6.0,True,2026-01-02
7ac93511-5d6b-43c8-a3c8-ed8954c6e404,5903669c-e4cc-4d39-bc9f-53120b80b901,2025-07-07,2025-07-12,scheduled,Scheduled maintenance: tracks/tires service,"[""transmission"", ""engine""]",12.55,Kevin Martin,,,7.6,True,2025-07-06
06aa0c26-27e6-425b-b2f0-512f4ae4040d,dbf6eb8a-fc4b-48b4-8e1c-07bc73cf204d,2025-02-08,2025-02-13,emergency,Emergency maintenance: boom service,"[""electrical"", ""transmission"", ""boom""]",221.21,Matthew Byrd,,,8.5,True,2025-02-02
d3bdcdff-f9cb-4bd4-bcb6-4f5065794675,d4fcf864-c14f-4a53-b077-e119097b7211,2024-11-02,2024-11-07,scheduled,Scheduled maintenance: electrical service,"[""transmission""]",524.46,Alyssa Smith,,,0.1,True,2024-10-24
6f552a41-4b52-42be-9f8b-3c38e641233a,6dd74016-a902-444b-b617-7bd4f6b83294,2025-03-09,2025-03-11,predictive,Predictive maintenance: belts service,"[""electrical"", ""tracks/tires""]",49.29,David Mason,tracks/tires,0.784,16.8,True,2025-02-23
51422d8e-f6b2-4033-9b5d-82757ebb6fd0,d4fcf864-c14f-4a53-b077-e119097b7211,2025-11-29,2025-11-30,predictive,Predictive maintenance: boom service,"[""bucket""]",609.81,Danielle Ellis,bucket,0.947,13.1,True,2025-11-24
49e2206d-c043-4fce-b5a7-dbff01020fa4,fb8e252b-b60a-4ca7-93ef-511390a4a69b,2026-01-30,2026-02-02,predictive,Predictive maintenance: tracks/tires service,[],144.32,Patty Young,hydraulic_system,0.951,1.0,True,2026-01-21
4478f323-9401-4e5c-a209-9a04fc2f2435,c6a31ae8-8714-4f06-b1e0-3053795ec697,2025-12-29,2025-12-31,scheduled,Scheduled maintenance: bucket service,"[""hydraulic_system"", ""boom"", ""filters""]",201.77,Darryl Harris,,,4.0,True,2025-12-25
fdf5b991-ec15-4740-b25b-12c884e3ba69,ddbd5be4-77a3-49da-9f77-645bc86d3c01,2025-04-11,2025-04-16,scheduled,Scheduled maintenance: hydraulic_system service,"[""electrical"", ""filters""]",12.11,Richard Ramirez,,,0.2,True,2025-04-08
bc0e8191-e806-4691-a664-a9be5f9ec618,b41ba241-49fa-43d9-90d5-f6cf8fedeed1,2024-12-02,2024-12-04,inspection,Inspection maintenance: bucket service,"[""bucket"", ""tracks/tires"", ""engine""]",202.51,Michael White,,,9.4,True,2024-11-28
b5fafb7d-973a-4345-b04a-9611e6d47753,edd08cfa-27bd-43ea-a9de-619405ee2af8,2026-02-04,2026-02-07,emergency,Emergency maintenance: hydraulic_system service,"[""hydraulic_system"", ""filters""]",252.04,John Wright,,,12.1,True,2026-01-25
dc6746d6-37ca-4345-b844-14ffd17ff5da,c6a31ae8-8714-4f06-b1e0-3053795ec697,2025-12-04,2025-12-06,emergency,Emergency maintenance: belts service,"[""transmission"", ""electrical"", ""hydraulic_system""]",452.06,Angela Robbins,,,0.4,True,2025-11-23
e58c53a1-d381-4ae9-b2ae-76cb8c7b3877,54411a6d-67c8-4476-8f14-9964722d407e,2026-03-25,2026-03-30,predictive,Predictive maintenance: filters service,[],40.63,Daniel Smith,tracks/tires,0.947,7.9,True,2026-03-24
1d7ecf3e-dc95-4a44-8a8b-069cd2af54fc,59b35768-9f6d-4676-8135-cf5cc838a9a8,2025-10-20,,predictive,Predictive maintenance: transmission service,"[""hydraulic_system""]",487.78,Thomas Hunt MD,filters,0.936,6.2,False,2025-10-12
1c36ea65-918e-4d68-aadb-230e69f02a7d,63bb2d34-862a-4956-99fa-e25a4fdc39ff,2025-01-21,2025-01-25,predictive,Predictive maintenance: boom service,"[""tracks/tires"", ""belts"", ""boom""]",779.44,Paul Shields,filters,0.74,9.4,True,2025-01-10
fb46b64a-3990-4203-8089-5aeee285606f,9b63fbf7-b54f-4b89-baf2-9ef56f3a28c8,2025-11-27,2025-11-30,predictive,Predictive maintenance: engine service,"[""electrical"", ""boom"", ""belts""]",104.58,Melissa Boone,bucket,0.979,5.4,True,2025-11-26
a6db7f92-92d2-44ab-b9cc-66ae83fafabc,0e2e2d65-7058-4484-8176-fc5c68adb06f,2024-10-16,2024-10-16,predictive,Predictive maintenance: tracks/tires service,[],98.14,Heather Price,boom,0.824,1.9,True,2024-10-12
79e989f2-957c-4630-a5ed-289fa2ff8712,ef023ed0-6345-4dfd-91cf-264ae49d47f0,2025-05-25,2025-05-29,predictive,Predictive maintenance: engine service,"[""engine"", ""filters""]",466.67,Thomas Clark,hydraulic_system,0.858,13.9,True,2025-05-19
322f6db4-2b9b-43e1-8420-a258aef25636,1cc3d635-aefe-4faf-93c9-ab1eec036b0a,2024-10-25,2024-10-25,scheduled,Scheduled maintenance: belts service,"[""hydraulic_system"", ""tracks/tires"", ""filters""]",982.55,Julia Durham,,,7.2,True,2024-10-17
8548ffd7-903c-4de5-9543-628e21249299,e87d5f74-e299-45fd-8c2e-8b861ec69ef0,2025-04-23,2025-04-27,predictive,Predictive maintenance: transmission service,"[""hydraulic_system"", ""electrical"", ""engine""]",85.79,Susan Richards,electrical,0.773,12.4,True,2025-04-15
7cb5bd3d-d700-4b63-8525-c312d3900c95,ce450d7c-8744-4bea-b762-ae5dea8c17fa,2024-10-08,2024-10-08,scheduled,Scheduled maintenance: engine service,"[""boom"", ""bucket"", ""belts""]",169.08,Logan Atkinson DDS,,,0.5,True,2024-10-05
e13c82d3-3af1-451a-ac2a-1ad5352bc8d4,8fc5df89-1cd0-49c7-b4f1-4ba54367a7d8,2025-10-30,2025-10-30,scheduled,Scheduled maintenance: transmission service,"[""belts"", ""filters""]",693.56,Rachel Bradley,,,1.5,True,2025-10-29
be618196-34cb-4dda-8fbf-3fd768a5ed4b,91eb547c-4954-4ad6-a700-7fbda71130ab,2025-03-20,2025-03-24,scheduled,Scheduled maintenance: transmission service,"[""electrical"", ""tracks/tires"", ""belts""]",283.69,Diana Taylor,,,9.6,True,2025-03-14
17884271-e3e9-474f-a14f-73a9e5d9e6a3,3555aff2-951f-47ad-89fc-8e5b47203346,2025-01-01,2025-01-03,emergency,Emergency maintenance: hydraulic_system service,"[""transmission""]",319.64,Andrew Aguilar,,,15.8,True,2024-12-30
84fa54e0-6ac1-4684-963f-bbbf760453c3,ee4f86b2-4255-4a91-a126-ead79dbbd91a,2025-06-23,2025-06-26,predictive,Predictive maintenance: electrical service,[],258.47,Miss Monica Roy,boom,0.799,0.9,True,2025-06-15
ff89efaf-10bd-41c3-81e7-15b0f2c3554f,ef9e32e5-45c6-4ec4-8093-3ffe87580117,2025-02-23,2025-02-23,predictive,Predictive maintenance: electrical service,"[""engine"", ""electrical"", ""belts""]",291.76,Richard Davenport,boom,0.692,24.6,True,2025-02-12
f36165ba-3b16-437a-90fc-491fd233d63f,3cd91b5a-e33b-4f47-b44f-9f339b017282,2025-04-02,2025-04-03,scheduled,Scheduled maintenance: electrical service,[],176.77,Christopher Lewis,,,6.3,True,2025-03-21
538e6525-ca21-4c53-a3d5-9682cc1831a0,f7350500-fe8a-474d-8cfb-b541aa2bca3c,2025-11-15,2025-11-15,scheduled,Scheduled maintenance: engine service,"[""tracks/tires"", ""engine""]",36.89,Shaun Nguyen,,,6.0,True,2025-11-11
1e305274-9710-4472-b6b7-a07db05b1ad3,ac7a5344-7ba4-4268-b8af-04be5e97b1cd,2025-03-30,2025-04-01,inspection,Inspection maintenance: belts service,[],625.83,Traci Martin,,,13.2,True,2025-03-29
d43f6753-729d-4114-87e7-a27f83c2baa0,05e05424-938e-4e3b-8ae0-2a6982435e87,2024-11-03,2024-11-08,scheduled,Scheduled maintenance: boom service,"[""hydraulic_system"", ""transmission"", ""engine""]",374.28,Brenda Fields,,,16.5,True,2024-10-24
bf18d80c-0dc0-465b-a2ac-cd8899159ac6,3cb8c715-e268-4bba-bf03-53486ae7c127,2025-06-04,2025-06-05,predictive,Predictive maintenance: hydraulic_system service,"[""tracks/tires"", ""engine"", ""electrical""]",64.96,Brian Simmons,boom,0.763,0.8,True,2025-05-27
199122b6-6d1b-4a77-805f-cb2260781420,13e5f0b8-a79e-4d1f-b512-352272732b0d,2026-03-25,2026-03-28,inspection,Inspection maintenance: filters service,"[""transmission""]",199.51,Kim Franco,,,0.2,True,2026-03-22
b26ef7d1-c6e4-4e24-bd15-103d695c814c,2a3e913c-f1f7-4092-942d-a5b2787c31f6,2025-05-10,2025-05-10,inspection,Inspection maintenance: boom service,"[""belts"", ""tracks/tires""]",69.4,Mary Dalton,,,25.7,True,2025-05-08
c9ab9435-82bc-4399-ad1e-050fd8b41424,33ffa60c-2ebd-487f-8318-07cb7362b922,2025-06-11,2025-06-16,inspection,Inspection maintenance: engine service,"[""electrical""]",388.23,Laura Ward,,,7.4,True,2025-06-07
d07c343c-7887-4673-8a3b-f27e01cd81f7,46ac66cf-13c3-4a7b-921c-310cea822d2b,2025-12-30,2026-01-03,scheduled,Scheduled maintenance: transmission service,"[""belts"", ""hydraulic_system"", ""tracks/tires""]",457.28,Robert Barker,,,21.0,True,2025-12-28
389e7008-82fe-4bc6-a8df-7ec9db1fbc78,aafa3610-ebf7-48be-8799-dec94f9be309,2026-02-20,2026-02-24,scheduled,Scheduled maintenance: transmission service,"[""engine"", ""hydraulic_system""]",532.36,Erica Hall,,,8.5,True,2026-02-12
7212d5d2-e52d-4939-95ab-6baa0e657e98,028c27db-b2f0-4ab0-bd73-8f72de255e77,2025-01-13,2025-01-17,scheduled,Scheduled maintenance: boom service,[],193.55,Christopher Reyes,,,8.1,True,2025-01-05
e2b2c9fe-db62-4e22-be06-4bcddf9b359b,de6f35a4-8918-4ceb-8c5d-a5f7f38dacd2,2025-07-16,2025-07-19,scheduled,Scheduled maintenance: transmission service,"[""filters"", ""electrical""]",406.01,Angela Nelson,,,3.5,True,2025-07-02
99bcbd7e-8b7a-4b91-9504-ad8f6dae388e,17916214-0191-4dca-a455-c111cbb71a77,2025-02-24,2025-02-26,scheduled,Scheduled maintenance: boom service,[],888.41,Kristen Salinas,,,6.6,True,2025-02-20
ed333d96-f544-40f4-b618-98364fde2dae,743d0956-b79b-4f08-b1a0-c2b47067f881,2025-05-29,2025-05-31,inspection,Inspection maintenance: engine service,"[""belts""]",1968.51,Sharon Beasley,,,5.0,True,2025-05-28
0206412c-dc95-4ce4-a4b1-6c659aa1c27e,8a3d250c-6de4-4dac-a648-94e7f1907baa,2026-04-04,2026-04-07,predictive,Predictive maintenance: electrical service,"[""transmission"", ""bucket"", ""engine""]",45.33,Veronica Martinez,filters,0.79,8.1,True,2026-04-02
d31d004c-6f05-466c-9247-be5f0e29ca6f,b6e5bbec-0b71-40db-9828-7d2eaa33b758,2026-07-24,2026-07-29,predictive,Predictive maintenance: boom service,[],1148.4,Troy Francis,bucket,0.753,2.3,True,2026-07-13
bfc49f65-b70b-4e37-85db-03ec8ca78b71,7e9b8e5b-6b9a-4618-9cac-4ea81c4ac4ac,2026-07-20,,scheduled,Scheduled maintenance: tracks/tires service,[],321.65,Charles Smith,,,17.0,False,2026-07-09
8cbc6448-781f-49a7-916c-9ac92bbfd374,b6fddce9-34b6-4d7e-9a08-ec7ea6fe4fe1,2024-09-05,2024-09-08,inspection,Inspection maintenance: filters service,"[""transmission"", ""filters"", ""boom""]",491.81,Christopher Price,,,3.4,True,2024-08-31
5086b23d-8316-4be1-afcb-667e1d8be018,04713cc6-70a5-4613-b316-15a2911c362d,2025-01-19,2025-01-19,scheduled,Scheduled maintenance: electrical service,[],1405.45,Ms. Jessica Reyes DDS,,,0.8,True,2025-01-09
206f2339-7b45-4a35-9669-9431521ea296,5307e25d-dfae-4ab5-9217-55c3b0f79237,2025-07-17,2025-07-19,scheduled,Scheduled maintenance: tracks/tires service,[],25.96,Dr. Brittany Chavez DDS,,,10.0,True,2025-07-03
32c38594-4756-4b62-9954-ef72974383e8,3e7ebecc-5d5c-4427-b151-3ea728111ecf,2025-02-07,2025-02-10,inspection,Inspection maintenance: electrical service,[],307.58,Jeffrey Henry,,,4.7,True,2025-01-30
c9daf7ea-3861-499b-9374-7cc210997127,c2cb93cd-ef91-41d5-804b-e127e14d401f,2025-02-02,2025-02-03,predictive,Predictive maintenance: filters service,[],1300.34,John Nash,tracks/tires,0.9,3.5,True,2025-01-28
cfd33a33-a24e-41f4-8bd5-87ba8c961122,9e63695f-0c10-4a4b-a2e3-87826df60aaa,2024-10-28,2024-10-28,predictive,Predictive maintenance: engine service,[],274.98,Mr. Todd Davenport,tracks/tires,0.911,11.9,True,2024-10-18
a40010ae-f08b-4d02-9033-5dbab73b99c9,ec4390c1-d585-4a47-a160-207344ae5b17,2026-05-13,,scheduled,Scheduled maintenance: belts service,[],331.58,Alexander Owens,,,3.5,False,2026-05-01
b5b3c1a4-9896-43db-ba52-d5f954dbce30,3a9cde6d-e056-4ade-9d29-f486f14a5d19,2025-06-02,2025-06-05,emergency,Emergency maintenance: engine service,"[""boom"", ""filters"", ""belts""]",22.18,Lisa Quinn,,,8.5,True,2025-06-01
283f0cb8-dc83-4253-ad41-79a8e83a57e4,5dd9dd93-c22a-4b2b-ba08-97fd9747c57c,2025-11-09,2025-11-09,predictive,Predictive maintenance: electrical service,"[""hydraulic_system"", ""engine"", ""transmission""]",31.06,Dr. Sandra Wade DDS,engine,0.761,5.0,True,2025-11-06
948c631d-6376-4fc9-9723-cc044fa8cec5,9006069d-b2ff-4450-8154-477980debaa0,2025-01-01,2025-01-03,predictive,Predictive maintenance: engine service,[],29.16,Kendra Stephenson,boom,0.664,2.4,True,2024-12-30
