id,equipment_id,event_type,severity,title,description,is_acknowledged,acknowledged_by,event_time,created_at
df1d2b0f-0a54-4fd9-84a0-aeaa96d40331,f9ea95f3-9b73-4117-8c59-d69124e4eb71,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on John Deere 850K Bulldozer,True,Jasmine Cole,2026-07-30T15:18:43,2026-07-30T15:14:17
29f2ee45-cda5-4889-837c-79c2b52b83fa,cdcefaf3-03e3-44b9-ad4a-7c3108ad7a9b,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Bomag BW 213 Compactor,True,Jennifer Phillips,2026-07-30T15:15:38,2026-07-30T15:14:40
62e265f3-4764-42f6-89fd-5e62fa16cbd6,e7e1d64b-a91e-48af-b05d-dcc0c8c14b37,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on John Deere 850K Bulldozer,True,Jake Bond,2026-07-30T15:18:24,2026-07-30T15:16:17
6322bd59-b35a-42cb-a810-24a071ca4a71,5bff33a0-f7ce-4652-a372-02655071f818,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on Link-Belt TCC-750 Crane,True,Melissa Williams,2026-07-30T15:14:20,2026-07-30T15:15:05
7b252505-0e3a-4191-a5bf-2f100c2272be,b513fe6c-9c41-4ec4-9459-bfca1d7e0cca,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Volvo L120 Loader,True,,2026-07-30T15:17:07,2026-07-30T15:17:08
e59c86e8-6bb2-4712-8459-25b1d103ed9e,33ffa60c-2ebd-487f-8318-07cb7362b922,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on CAT 950 Loader,True,Stacy Johnson,2026-07-30T15:14:03,2026-07-30T15:14:53
d916b353-2298-4492-8e7e-74b48fff98c1,0e23fea6-ff21-41cd-8b6a-4f609072d564,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on CAT 770 Dump Truck,False,,2026-07-30T15:15:59,2026-07-30T15:16:31
3b29d5a7-3ec7-47b5-b79d-c60f01597d45,7edcfa59-db28-4bba-9f31-5f2b6b39f147,maintenance_due,warning,Maintenance Due Alert,Automated alert: maintenance due detected on CAT 770 Dump Truck,True,,2026-07-30T15:19:55,2026-07-30T15:15:37
9260b030-e407-4a8d-8665-8d4226bcb3d2,bb4efe15-9571-48db-9fa8-5262c897a655,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Volvo A40 Dump Truck,True,John Jordan,2026-07-30T15:17:35,2026-07-30T15:14:09
bafac841-cee8-4f5a-958a-38d884f4a7cd,9ab7aac6-6749-4e16-9084-81a94d6db167,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Cummins QSX15 Generator,True,Heather Davis,2026-07-30T15:16:58,2026-07-30T15:19:22
b2c40fb7-9a44-42a2-9cd8-e1f905e30440,0e2e2d65-7058-4484-8176-fc5c68adb06f,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on Tadano GR-1000 Crane,True,Darrell Davis,2026-07-30T15:14:53,2026-07-30T15:19:37
768ffcee-825d-4c20-8ab6-69e9a8d5629a,1cc1f45e-4d28-4c17-b1f7-9f92e36ad86e,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on CAT 320 Excavator,True,,2026-07-30T15:16:43,2026-07-30T15:19:48
b66cc15c-4381-4ac4-9043-667715c1e1b7,e8c59ca6-861d-4ed9-a892-b645beecb81b,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Toyota 8FGU25 Forklift,True,Lauren Green,2026-07-30T15:19:56,2026-07-30T15:17:53
17dc0788-cef7-4024-9ef0-795ebc5e7fd0,d0b398c8-2432-42f8-a9b2-bcc5932b833e,overload_detected,critical,Overload Detected Alert,Automated alert: overload detected detected on CAT CS56 Compactor,True,Valerie Cook,2026-07-30T15:18:08,2026-07-30T15:14:28
69baf158-4bd1-416b-a355-843725d67606,230650f2-7517-458c-9b85-c1f3b5badf91,health_alert,warning,Health Alert Alert,Automated alert: health alert detected on CAT 770 Dump Truck,False,,2026-07-30T15:17:20,2026-07-30T15:15:19
424e6299-db45-4673-b8bf-f23a52e749a4,076c8545-0d85-4f86-a808-068d13b09c31,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Dynapac CA3500 Compactor,True,Michael Powell,2026-07-30T15:17:55,2026-07-30T15:16:36
a19ada97-1840-487a-a07b-0d640e96bccf,553ecd0d-9304-43ec-90c5-948a90fd24fa,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 320 Excavator,True,Derrick Hess,2026-07-30T15:16:20,2026-07-30T15:15:32
ed41b3b8-2056-4a8d-a199-e8269de4b39d,534fb71e-7d96-4dc5-a491-a1d814dcb3df,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 320 Excavator,True,Kimberly Yu,2026-07-30T15:14:38,2026-07-30T15:19:23
dd6791e1-88aa-4ae6-8ff2-38769848f107,ba527597-80a4-4328-8151-50334a493329,overload_detected,emergency,Overload Detected Alert,Automated alert: overload detected detected on Toyota 8FGU25 Forklift,True,Taylor Ryan,2026-07-30T15:15:40,2026-07-30T15:16:07
3bf56ec3-cf8b-4296-a794-933f2b12b444,1a06c5c5-731d-4299-a6af-a4cf5c7676ba,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on CAT 740 Dump Truck,True,,2026-07-30T15:14:19,2026-07-30T15:14:17
83526183-a505-41bd-bdda-a83f7c14d8b6,f0121863-a9db-450f-87c7-7ceb72d128e3,maintenance_due,info,Maintenance Due Alert,Automated alert: maintenance due detected on CAT CS56 Compactor,False,Rachael Dillon,2026-07-30T15:19:40,2026-07-30T15:19:29
ebf31fc7-7aa8-4e8c-8e49-9cbbbad96a85,4d1f93ef-9f20-4d42-95b3-50f240c48266,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on Hyster H80FT Forklift,False,,2026-07-30T15:15:16,2026-07-30T15:14:37
d72b29aa-0502-4a93-a8f3-2744273c24e1,028a6f52-add2-4c7a-b7a3-a9c22ddb4879,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Komatsu PC200 Excavator,True,,2026-07-30T15:19:02,2026-07-30T15:14:04
47338b88-2902-4346-b6db-5172fdef0b57,1e848229-19cd-43bf-a961-c1ef07db203b,geofence_breach,critical,Geofence Breach Alert,Automated alert: geofence breach detected on Hyster H80FT Forklift,True,Phyllis Gibson,2026-07-30T15:19:03,2026-07-30T15:14:58
0b246472-8c0d-454e-ab9b-fd34724c96e0,b0fde33e-3219-4e0c-af2d-8f177c487c61,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT D8 Bulldozer,True,Jacqueline Williams,2026-07-30T15:18:56,2026-07-30T15:18:43
4b2eb279-eadc-4bce-9e8a-12b821ec3e39,9c2bc4ab-d317-450a-8818-04d890a071d7,engine_overheat,emergency,Engine Overheat Alert,Automated alert: engine overheat detected on Hyster H80FT Forklift,True,Cheryl Moss,2026-07-30T15:15:14,2026-07-30T15:18:06
78c056a7-1e84-4659-b20a-58ae4eaf4cc6,e3e54c3b-0194-4920-b56b-e9c5d1cbec51,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on Hyster H80FT Forklift,False,Jacqueline Armstrong,2026-07-30T15:18:25,2026-07-30T15:19:34
547dedf6-6abd-4210-af85-33f506d1bee9,c0075737-9138-41a1-851e-1878369ef8cc,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Komatsu D65 Bulldozer,True,Michael Sawyer,2026-07-30T15:17:54,2026-07-30T15:19:42
9c2c824e-1a15-4f15-95c5-365bd83dc827,a6b243e1-d7b4-459e-a48c-e1ad64b258ad,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on MTU 12V4000 Generator,True,,2026-07-30T15:17:37,2026-07-30T15:14:25
c9659c3d-b81b-4dcd-941d-1161dc13284b,2ab932e1-c4fd-4896-959e-68103ceed44c,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Volvo A40 Dump Truck,False,Vernon Webb,2026-07-30T15:19:30,2026-07-30T15:16:40
25333709-9629-434d-8b98-600e7adcb89d,e3fa5400-f5c1-40d4-ba8a-31fb7e64bb79,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Liebherr LTM 1100 Crane,True,Juan Williamson,2026-07-30T15:16:06,2026-07-30T15:16:43
68be0003-182d-4b68-87c1-2bcad3c4f00e,24130e7e-cf6f-4437-a686-8de546e64bf9,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on Tadano GR-1000 Crane,True,Latasha Anderson,2026-07-30T15:17:32,2026-07-30T15:15:28
d7b88118-0400-48ca-8796-fa44783d72c8,f7b9c56a-64cc-4252-9668-3ca9016df1cd,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 770 Dump Truck,True,Kevin Yates,2026-07-30T15:18:26,2026-07-30T15:19:49
89bc53cb-3755-4534-b4b1-19e136b1d8ad,b7d44b63-8585-4eb2-a662-3a1acafa0e68,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on MTU 12V4000 Generator,False,Anne Parker,2026-07-30T15:15:43,2026-07-30T15:15:40
f97d313b-93a7-444a-a2bd-9e6099c9fe7b,d6b2dfcb-c3bf-426d-8204-3a05fc007a3c,maintenance_due,warning,Maintenance Due Alert,Automated alert: maintenance due detected on MTU 12V4000 Generator,True,Christopher Case,2026-07-30T15:19:37,2026-07-30T15:16:33
4c46a4f4-4eaf-4456-8622-52eb3c2276ab,64c0e7f6-be13-41da-8422-adf86c400857,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on CAT 320 Excavator,True,Seth Schmidt,2026-07-30T15:14:06,2026-07-30T15:19:44
b2560bfc-0312-4cd8-9ceb-afe038d5f9cc,a7037454-abe4-4fbb-9b42-86d1f7928404,geofence_breach,warning,Geofence Breach Alert,Automated alert: geofence breach detected on MTU 12V4000 Generator,True,Paula Leon,2026-07-30T15:17:35,2026-07-30T15:18:33
5270686c-e881-42c4-87d6-6d69d4101af7,210c0724-60bc-41f4-9acb-2ac925b626ad,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on CAT D8 Bulldozer,True,,2026-07-30T15:17:04,2026-07-30T15:14:41
1e9be9aa-61c6-48ef-9e41-776b22ce6d91,8730beb7-f5fc-4c1a-a9cf-187583ce9f88,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on MTU 12V4000 Generator,True,Rachel Miller,2026-07-30T15:16:56,2026-07-30T15:19:30
0532b316-57e2-4f6d-84c6-c3c232678f91,be89a59d-5eb8-497f-a10f-fafd276fc398,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Yale GLP060VX Forklift,False,Jerry Goodwin,2026-07-30T15:16:26,2026-07-30T15:14:11
09354f24-569f-404d-b382-a21f2b99f2cf,79f5bb58-6b8a-4eb8-82d9-816fbcff25fb,health_alert,info,Health Alert Alert,Automated alert: health alert detected on CAT 770 Dump Truck,True,Anthony Patton,2026-07-30T15:18:45,2026-07-30T15:18:33
e7b8cb99-7f5f-4b21-8fdb-b07273f232a9,1482514b-3688-436f-8f93-e40476c3feda,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on CAT 740 Dump Truck,False,Kelly Griffin,2026-07-30T15:16:45,2026-07-30T15:17:48
0b441c67-9527-453d-afef-a5326b4d4f46,5dd9dd93-c22a-4b2b-ba08-97fd9747c57c,overload_detected,critical,Overload Detected Alert,Automated alert: overload detected detected on Komatsu HM400 Dump Truck,True,,2026-07-30T15:14:46,2026-07-30T15:15:21
59f017bf-fea7-40ac-b67a-0b52e3fac553,53f3bf49-f075-4261-952d-682f64be6bb3,engine_overheat,warning,Engine Overheat Alert,Automated alert: engine overheat detected on Cummins QSX15 Generator,True,Mrs. Dana Knight,2026-07-30T15:18:04,2026-07-30T15:16:13
8b8e0518-f3cd-4e8e-b3f8-6c22f487ce2c,e3fa5400-f5c1-40d4-ba8a-31fb7e64bb79,excessive_idle,info,Excessive Idle Alert,Automated alert: excessive idle detected on Liebherr LTM 1100 Crane,True,,2026-07-30T15:16:58,2026-07-30T15:19:24
8ab419e7-044e-4239-b3a0-5f612399cc5d,abe2f647-9c83-4219-b21e-d12d64d78f73,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on Tadano GR-1000 Crane,True,,2026-07-30T15:16:46,2026-07-30T15:15:12
ef6ee254-4655-442c-9528-fdb7d664f7e1,e0d0a08d-b2c6-4224-b766-e6db1643197a,excessive_idle,emergency,Excessive Idle Alert,Automated alert: excessive idle detected on Komatsu HM400 Dump Truck,True,David Hernandez,2026-07-30T15:14:52,2026-07-30T15:15:04
faa41665-df7d-4ff8-9a8a-0fc04e82699e,a9e7eda7-3202-4bfa-8a5f-976bec226a8a,overload_detected,critical,Overload Detected Alert,Automated alert: overload detected detected on CAT 966 Loader,True,Dylan Miller,2026-07-30T15:18:33,2026-07-30T15:19:25
f96a4a27-f34d-4230-ab90-8379905767dd,5c8918ee-4d30-4993-a733-3dea6ef73fef,geofence_breach,info,Geofence Breach Alert,Automated alert: geofence breach detected on CAT D6 Bulldozer,False,Diana Obrien,2026-07-30T15:15:45,2026-07-30T15:19:14
e8b9a631-4acc-4645-bfc8-2aad40f3fa2c,e0d0a08d-b2c6-4224-b766-e6db1643197a,fuel_low,critical,Fuel Low Alert,Automated alert: fuel low detected on Komatsu HM400 Dump Truck,True,,2026-07-30T15:18:31,2026-07-30T15:18:08
9f7cf787-ff3e-4344-a592-6cdf651b1a6f,e91635e0-8419-40d0-b817-a76d147f75ed,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on CAT 740 Dump Truck,True,Dillon Jacobson,2026-07-30T15:14:06,2026-07-30T15:14:26
88925578-6e4f-467d-ad7c-c95f6bc4a8c2,ef023ed0-6345-4dfd-91cf-264ae49d47f0,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on Komatsu PC200 Excavator,True,Lisa Davis,2026-07-30T15:18:30,2026-07-30T15:16:00
fc142dda-eea9-4f20-8f07-cbacb1de6f3c,625e3638-bb4d-4ec4-9a4a-6dc7b898370e,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Bomag BW 213 Compactor,False,,2026-07-30T15:17:23,2026-07-30T15:16:51
1e736b93-7897-4c7e-983f-82e83b8e0135,e1105589-f4b9-4bbb-a8a8-6fc603567db8,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on Link-Belt TCC-750 Crane,True,Tyler Williams,2026-07-30T15:17:06,2026-07-30T15:19:34
862d8c5c-bf22-48c9-9ac4-7535b2f08403,39cbbc93-29f2-4e0d-ba49-2ad2f95c25a6,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Liebherr LTM 1100 Crane,True,Greg Harris,2026-07-30T15:15:53,2026-07-30T15:15:11
03af8127-6018-48cd-a38f-e99189e73815,b513fe6c-9c41-4ec4-9459-bfca1d7e0cca,battery_low,warning,Battery Low Alert,Automated alert: battery low detected on Volvo L120 Loader,False,Kimberly Fowler,2026-07-30T15:14:37,2026-07-30T15:17:41
7a63aad7-75c8-4511-b7df-51c5b46d077e,f7e2d4bb-1c8c-42bd-8c1a-e0424303bb7f,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on MTU 12V4000 Generator,False,Jonathan Bell,2026-07-30T15:18:12,2026-07-30T15:15:49
c4c61281-1e2e-4f3b-a865-ee541afbc2ee,c9da8ca6-3f90-4aa8-a145-4aea622dc77a,speed_violation,info,Speed Violation Alert,Automated alert: speed violation detected on JCB 457 Loader,True,Susan Mooney,2026-07-30T15:15:28,2026-07-30T15:18:15
a4f1327c-ff61-4e8a-8f3a-63222173ea05,b41ba241-49fa-43d9-90d5-f6cf8fedeed1,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on Dynapac CA3500 Compactor,True,Derek Henderson,2026-07-30T15:19:00,2026-07-30T15:14:50
a19ff100-0a71-483e-8da6-cadd6a6fb473,0961860c-fcc2-4774-a7c3-024b5bbced09,excessive_idle,critical,Excessive Idle Alert,Automated alert: excessive idle detected on CAT D8 Bulldozer,False,Deanna Turner DDS,2026-07-30T15:17:23,2026-07-30T15:19:41
a6870750-59bf-4c65-a7fd-5457373e8dc8,c00156b5-55c9-433a-bc23-a9d3164af256,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Dynapac CA3500 Compactor,True,Gail Nunez,2026-07-30T15:15:56,2026-07-30T15:17:00
e732f2e0-e165-4043-900e-cc5790520fb9,29465baa-6f23-48da-85e3-203b66243ba6,geofence_breach,emergency,Geofence Breach Alert,Automated alert: geofence breach detected on Yale GLP060VX Forklift,False,,2026-07-30T15:16:51,2026-07-30T15:14:36
e889cb39-6fbd-49cf-8584-0be72dfb9a22,33ffa60c-2ebd-487f-8318-07cb7362b922,battery_low,critical,Battery Low Alert,Automated alert: battery low detected on CAT 950 Loader,False,Steven Coleman,2026-07-30T15:19:18,2026-07-30T15:18:51
67a0bddd-b1bb-42c3-8eb6-5d7bd9abb621,7e5d4a8c-1dca-4355-bf3c-21051af0ada4,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on Volvo EC220 Excavator,True,Joan Gonzales,2026-07-30T15:18:51,2026-07-30T15:16:46
ea11e72a-27b3-4dbe-893e-97797aa8d65e,302a2187-abca-48b5-824b-a164d18aa722,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on CAT CS56 Compactor,False,Robert Doyle,2026-07-30T15:15:11,2026-07-30T15:19:43
71d9fcb8-1413-429d-8336-f6138dfe4372,0e2e2d65-7058-4484-8176-fc5c68adb06f,maintenance_due,critical,Maintenance Due Alert,Automated alert: maintenance due detected on Tadano GR-1000 Crane,True,,2026-07-30T15:14:46,2026-07-30T15:16:55
656163a6-739c-4a51-881d-be4d24ca73d1,4d1f93ef-9f20-4d42-95b3-50f240c48266,overload_detected,warning,Overload Detected Alert,Automated alert: overload detected detected on Hyster H80FT Forklift,True,,2026-07-30T15:17:09,2026-07-30T15:18:10
9499ea84-1f4b-420b-9aea-cc22355c6653,4ec86e45-045e-43bc-a4e6-35044558bc5f,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on Volvo EC220 Excavator,True,Deborah Hensley,2026-07-30T15:19:46,2026-07-30T15:17:07
dda95b27-3437-4687-9f0d-3b053c5ec364,931a1d76-c0dc-451c-8fb8-938ee88e4521,excessive_idle,warning,Excessive Idle Alert,Automated alert: excessive idle detected on John Deere 850K Bulldozer,False,,2026-07-30T15:17:56,2026-07-30T15:19:25
b82ab515-eed8-4cce-9ca1-b53d1a3f3fac,e3e0542c-edff-458e-babf-076f42ac3d26,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on MTU 12V4000 Generator,True,Jennifer Maldonado,2026-07-30T15:17:58,2026-07-30T15:14:20
20605244-0d87-4192-ba03-5c862e9a901b,0e230284-45e5-459c-bbd8-60f481a0417e,engine_overheat,info,Engine Overheat Alert,Automated alert: engine overheat detected on Bomag BW 213 Compactor,True,Jeffrey Patterson,2026-07-30T15:18:22,2026-07-30T15:14:19
aff7941d-1273-442e-9fd5-84c4ff04f185,d6b2dfcb-c3bf-426d-8204-3a05fc007a3c,fuel_low,warning,Fuel Low Alert,Automated alert: fuel low detected on MTU 12V4000 Generator,True,,2026-07-30T15:18:53,2026-07-30T15:16:41
0ebf6445-f1c9-4c71-9271-fda88e5a0f98,8aa72d83-d7a5-4218-963b-decc182a5372,maintenance_due,emergency,Maintenance Due Alert,Automated alert: maintenance due detected on Cummins QSX15 Generator,False,,2026-07-30T15:16:10,2026-07-30T15:18:04
a22700a2-eb75-4a24-83f5-50051c816b17,67bb39ff-2ab4-4470-85a5-4fb2bf5e4f06,battery_low,emergency,Battery Low Alert,Automated alert: battery low detected on CAT D6 Bulldozer,False,Cameron Mccoy,2026-07-30T15:18:14,2026-07-30T15:14:58
2f988ddf-d98d-48f4-8e8a-13280bd6899b,2eb8d1d6-dd78-4042-aa8a-6baa498412c4,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Hyster H80FT Forklift,True,,2026-07-30T15:18:51,2026-07-30T15:16:45
521b71c8-7df7-454a-959c-b0792686aca7,156019e2-56eb-40f1-b489-21a0444b207d,speed_violation,warning,Speed Violation Alert,Automated alert: speed violation detected on Komatsu WA320 Loader,True,,2026-07-30T15:16:46,2026-07-30T15:19:51
79e31dd7-9e2e-4001-a8fa-09cd8eccb176,5c8918ee-4d30-4993-a733-3dea6ef73fef,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on CAT D6 Bulldozer,True,Heather Santana,2026-07-30T15:14:47,2026-07-30T15:16:50
a0b89627-5024-4218-8827-91ffed3bd074,e4810aa1-9b11-4f29-bca2-74d831309b14,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on Volvo A40 Dump Truck,True,Michael Miller,2026-07-30T15:15:22,2026-07-30T15:16:00
572f6e7b-0c75-41c1-a00b-8869e689345e,ee3c0e27-0f13-48ba-83d3-03b5f58e25ee,battery_low,emergency,Battery Low Alert,Automated alert: battery low detected on CAT DP50 Forklift,True,Robert Parker,2026-07-30T15:19:31,2026-07-30T15:19:13
b8b65045-0dfc-4c33-9a32-cca99bb534bc,abe2f647-9c83-4219-b21e-d12d64d78f73,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Tadano GR-1000 Crane,True,,2026-07-30T15:18:54,2026-07-30T15:16:29
266e437d-5478-4d92-b5ed-16230805ad84,ba105fd9-2a4d-42f3-a3a5-82d883912a21,fuel_low,info,Fuel Low Alert,Automated alert: fuel low detected on CAT D8 Bulldozer,True,,2026-07-30T15:15:02,2026-07-30T15:14:30
c9a23669-f791-4b57-9a81-32622b641902,348b82d3-ba67-423c-bbf1-bc68c10e2f60,unauthorized_movement,info,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Volvo EC220 Excavator,True,Sean Brown,2026-07-30T15:19:38,2026-07-30T15:19:49
10947ba3-13e4-4001-a6c9-a3313633666a,e84407b2-d536-491d-a2b0-40d25cf3973c,unauthorized_movement,critical,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Dynapac CA3500 Compactor,True,,2026-07-30T15:16:56,2026-07-30T15:14:03
74ea82ce-1257-4654-8b63-958e4391e3f2,e3540d48-62ca-4f91-b4b8-6c2922c8c5bb,unauthorized_movement,emergency,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on Volvo L120 Loader,False,Paige Santos,2026-07-30T15:19:08,2026-07-30T15:16:50
6b6b283f-afcb-4531-b1d8-bc62f952526c,81c0302e-89de-45fb-adf7-ccee6ebec7fc,overload_detected,info,Overload Detected Alert,Automated alert: overload detected detected on CAT D6 Bulldozer,False,Glen Blanchard,2026-07-30T15:14:04,2026-07-30T15:16:48
ee75e5e4-9bda-48b9-94c3-7ce9b6a5156d,c29204b5-14dc-46a7-8bc4-c01de4e97b63,unauthorized_movement,warning,Unauthorized Movement Alert,Automated alert: unauthorized movement detected on JCB 457 Loader,True,,2026-07-30T15:18:03,2026-07-30T15:14:45
